"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol","Significant"
"Chaf1b",0.273947136084254,5.93469974983997,4.2245892424388,7.86318592340042e-05,0.000142609550412921,0.0862325976050444,"Chaf1b","No"
"Amy1",-0.273941512430167,-0.149143587855526,-0.522504055183813,0.603153280720136,0.641270055929442,-5.73054879766942,"Amy1","No"
"Pdha1",0.273819519087267,7.54945043944865,6.9242192698728,2.71639217269578e-09,7.78945554123218e-09,9.72391200217267,"Pdha1","No"
"Tbc1d19",0.273802576758178,4.80366460683383,2.90007680617131,0.0051318316335943,0.00759927857031802,-3.50009305695751,"Tbc1d19","No"
"Aplp2",0.273654490837988,9.4519644249409,11.1587854448452,1.47399072539794e-16,8.73081342656506e-16,26.0400748671791,"Aplp2","No"
"Sccpdh",-0.273629167325741,4.4786480499977,-2.57180017108214,0.0124899653650899,0.0176299234640794,-4.19391786137456,"Sccpdh","No"
"Atxn10",-0.273522656585407,7.18056780199691,-6.0332222585905,9.33806888740888e-08,2.28823198101284e-07,6.3165539446054,"Atxn10","No"
"Slirp",0.273437468286875,4.01166437962239,2.1840039562928,0.032695114540759,0.0436966321399551,-4.89326489913225,"Slirp","No"
"Hdac4",0.273226333722254,5.67952968739782,3.79401227467897,0.00033521254766685,0.000567624870229591,-1.22290837043365,"Hdac4","No"
"Vdac1",0.273041731258533,8.46367139143019,8.58417808165927,3.42867345031035e-12,1.29627488975846e-11,16.1736421262949,"Vdac1","No"
"Bpgm",0.273031396810187,4.0956928781294,2.25624559998717,0.0275369528232615,0.0371506770785622,-4.77286239952107,"Bpgm","No"
"Rnf111",0.273023699152353,5.68605739156398,3.86198906151194,0.000268030384508908,0.00045925330114512,-1.01106755614448,"Rnf111","No"
"Uba5",0.272899583008939,5.28410273248376,3.3835799055927,0.00123530060360808,0.0019684730146811,-2.33117222767298,"Uba5","No"
"Tmem263",0.272826258630437,4.79415450250039,2.84076353882714,0.00605581294463067,0.00888918069523692,-3.64931955056474,"Tmem263","No"
"Gss",0.272809306519345,2.99271547929336,1.46744383728883,0.147233495190909,0.177348222791662,-5.77696294127173,"Gss","No"
"Wasf1",-0.272724725891709,4.22320302296062,-2.29321900165454,0.0251860823397962,0.0341351906247145,-4.73092666723464,"Wasf1","No"
"Ndufa4",-0.272595593774448,5.54041409213711,-3.63902422208422,0.000553816384192688,0.000916057156856541,-1.64913791082756,"Ndufa4","No"
"Pgpep1",-0.272562026542197,5.21699880781856,-3.31290631102786,0.00153330945233074,0.00242097652792176,-2.50535690684078,"Pgpep1","No"
"Tbc1d14",-0.272279650045488,5.80731180001959,-3.93938928811679,0.000207254882821808,0.000359715130044021,-0.797992208891645,"Tbc1d14","No"
"Ciao1",-0.272026400908298,4.85669180825134,-2.85529677905106,0.00581619726135878,0.0085544822656262,-3.62612616058593,"Ciao1","No"
"Dnajc18",0.271959122508915,5.59258382556217,3.77112159359618,0.000361265974185663,0.000609874671415553,-1.26576342548861,"Dnajc18","No"
"Ptms",-0.271496780596621,7.81277867500476,-7.2685306534779,6.81596272052086e-10,2.07226498287205e-09,11.039775175211,"Ptms","No"
"Tmem134",0.271365845158252,5.74330642876642,3.95679071661252,0.000195542742118835,0.000340500375034162,-0.727727228941266,"Tmem134","No"
"Dsn1",-0.271274318219036,4.2812145074393,-2.36752115461997,0.020993195056132,0.0287578608023835,-4.59038037151628,"Dsn1","No"
"Rab6a",0.271236617505898,6.79716573369141,5.20952263334106,2.22267675976674e-06,4.7787190329031e-06,3.29316056754585,"Rab6a","No"
"Slc25a1",-0.271156896030783,6.39678121380279,-4.73517893089693,1.28554411311573e-05,2.5457724239144e-05,1.70284902379228,"Slc25a1","No"
"Col4a2",0.270928221609345,9.30395763005049,10.6068286367618,1.20554854453227e-15,6.54229410471026e-15,23.9612361795779,"Col4a2","No"
"Raph1",0.270766020432885,6.13446854446376,4.3380336544269,5.30037407799386e-05,9.8209332092812e-05,0.40180752135201,"Raph1","No"
"Xaf1",0.270720964612429,3.92426898541848,2.08978182459601,0.0406831084649745,0.0535901142963255,-5.05154698978114,"Xaf1","No"
"Shroom3",-0.270658414130172,5.17559075106295,-3.24417741954275,0.00188715446470559,0.00294222320466314,-2.68664965592263,"Shroom3","No"
"Mex3b",-0.270485032647679,4.19558146214251,-2.20798032419668,0.0308962033371761,0.0414384362026548,-4.90048932233113,"Mex3b","No"
"Siah2",-0.270404014744038,4.41685926606799,-2.48304152886158,0.0157032401587465,0.0218862673107099,-4.37857178997596,"Siah2","No"
"Kcnn3",0.270276026969249,0.78087587421787,0.690980195840837,0.492117940086023,0.533603458315787,-5.87883080756423,"Kcnn3","No"
"Cacna1a",0.270271014464386,4.11443461988101,2.24522423369917,0.0282742534141335,0.0380680028217069,-4.80270065692903,"Cacna1a","No"
"Smpd4",0.270248312554537,5.5353769716151,3.63215668335877,0.00056612756362724,0.00093537182967239,-1.67507384320195,"Smpd4","No"
"Man2a2",-0.26995618194261,7.44231009431213,-6.46206180451094,1.71817966850824e-08,4.56781832961714e-08,7.92370621822832,"Man2a2","No"
